Family name	Gene name	Genomic Reference	Gene Region	Transcript Region	GO terms
AP2-EREBP	Solyc09g089910.1.1	SL2.40ch09	64866925-64867356	SL2.40ch09:64866925..64867356	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc09g089920.1.1	SL2.40ch09	64870292-64870750	SL2.40ch09:64870292..64870750	GO:0003700
AP2-EREBP	Solyc09g089930.1.1	SL2.40ch09	64891312-64892034	SL2.40ch09:64891312..64892034	"GO:0016563,GO:0003700"
AP2-EREBP	Solyc09g091950.1.1	SL2.40ch09	66501954-66503585	SL2.40ch09:66501954..66503585	GO:0003677
AP2-EREBP	Solyc10g006130.1.1	SL2.40ch10	863907-864572	SL2.40ch10:863907..864572	"GO:0005515,GO:0003700"
AP2-EREBP	Solyc10g009110.1.1	SL2.40ch10	3130028-3130696	SL2.40ch10:3130028..3130696	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc10g050970.1.1	SL2.40ch10	46749337-46750008	SL2.40ch10:46749337..46750008	GO:0003677
AP2-EREBP	Solyc10g076370.1.1	SL2.40ch10	58660798-58662015	SL2.40ch10:58660798..58662015	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc10g076380.1.1	SL2.40ch10	58669329-58670346	SL2.40ch10:58669329..58670346	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc10g078610.1.1	SL2.40ch10	59698868-59699743	SL2.40ch10:59698868..59699743	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc10g080310.1.1	SL2.40ch10	60931857-60932128	SL2.40ch10:60931857..60932128	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc10g080650.1.1	SL2.40ch10	61206337-61207631	SL2.40ch10:61206337..61207631	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc10g083560.1.1	SL2.40ch10	62666894-62667487	SL2.40ch10:62666894..62667487	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc10g084340.1.1	SL2.40ch10	63251955-63255101	SL2.40ch10:63251955..63255101	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc11g006050.1.1	SL2.40ch11	854682-855281	SL2.40ch11:854682..855281	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc11g008560.1.1	SL2.40ch11	2751173-2756165	SL2.40ch11:2751173..2756165	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc11g010710.1.1	SL2.40ch11	3758647-3764093	SL2.40ch11:3758647..3764093	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc11g011740.1.1	SL2.40ch11	4715457-4715987	SL2.40ch11:4715457..4715987	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc11g011750.1.1	SL2.40ch11	4727655-4728155	SL2.40ch11:4727655..4728155	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc11g012980.1.1	SL2.40ch11	5825005-5825664	SL2.40ch11:5825005..5825664	GO:0003677
AP2-EREBP	Solyc11g042560.1.1	SL2.40ch11	32341602-32342123	SL2.40ch11:32341602..32342123	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc11g042580.1.1	SL2.40ch11	32576083-32576574	SL2.40ch11:32576083..32576574	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc11g045680.1.1	SL2.40ch11	40372028-40373244	SL2.40ch11:40372028..40373244	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc11g045690.1.1	SL2.40ch11	40377869-40379123	SL2.40ch11:40377869..40379123	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc11g061750.1.1	SL2.40ch11	45463808-45467453	SL2.40ch11:45463808..45467453	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc11g072600.1.1	SL2.40ch11	52857365-52860247	SL2.40ch11:52857365..52860247	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc12g005960.1.1	SL2.40ch12	591366-591947	SL2.40ch12:591366..591947	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc12g008350.1.1	SL2.40ch12	1759910-1760809	SL2.40ch12:1759910..1760809	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc12g009240.1.1	SL2.40ch12	2519864-2520610	SL2.40ch12:2519864..2520610	GO:0003677
AP2-EREBP	Solyc12g009490.1.1	SL2.40ch12	2748974-2752098	SL2.40ch12:2748974..2752098	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc12g010490.1.1	SL2.40ch12	3501040-3504574	SL2.40ch12:3501040..3504574	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc12g013660.1.1	SL2.40ch12	4505048-4506109	SL2.40ch12:4505048..4506109	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc12g038440.1.1	SL2.40ch12	35622535-35622780	SL2.40ch12:35622535..35622780	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc12g038450.1.1	SL2.40ch12	35685367-35685648	SL2.40ch12:35685367..35685648	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc12g042210.1.1	SL2.40ch12	42707005-42708328	SL2.40ch12:42707005..42708328	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc12g044390.1.1	SL2.40ch12	44746654-44747085	SL2.40ch12:44746654..44747085	GO:0003677
AP2-EREBP	Solyc12g049560.1.1	SL2.40ch12	46647808-46650026	SL2.40ch12:46647808..46650026	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc12g056430.1.1	SL2.40ch12	47712910-47713521	SL2.40ch12:47712910..47713521	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc12g056590.1.1	SL2.40ch12	47906755-47908290	SL2.40ch12:47906755..47908290	"GO:0003677,GO:0006355"
AP2-EREBP	Solyc12g056980.1.1	SL2.40ch12	48419085-48420098	SL2.40ch12:48419085..48420098	"GO:0003677,GO:0006355"
ARF	Solyc00g196060.2.1	SL2.40ch00	18727880-18730776	SL2.40ch00:18727880..18730776	"GO:0005634,GO:0006355"
ARF	Solyc01g096070.2.1	SL2.40ch01	78941748-78946012	SL2.40ch01:78941748..78946012	"GO:0003700,GO:0008022"
ARF	Solyc01g103050.2.1	SL2.40ch01	83494825-83500792	SL2.40ch01:83494825..83500792	"GO:0005515,GO:0003700"
ARF	Solyc02g037530.2.1	SL2.40ch02	21756443-21766699	SL2.40ch02:21756443..21766699	GO:0003700
ARF	Solyc02g077560.2.1	SL2.40ch02	37038134-37044666	SL2.40ch02:37038134..37044666	GO:0003700
ARF	Solyc03g031970.2.1	SL2.40ch03	8739906-8747501	SL2.40ch03:8739906..8747501	GO:0003700
ARF	Solyc03g118290.2.1	SL2.40ch03	61268685-61276156	SL2.40ch03:61268685..61276156	"GO:0005515,GO:0003700"
ARF	Solyc04g081240.2.1	SL2.40ch04	62818343-62823877	SL2.40ch04:62818343..62823877	"GO:0005515,GO:0010843"
ARF	Solyc05g047460.2.1	SL2.40ch05	58050744-58056799	SL2.40ch05:58050744..58056799	GO:0046983
ARF	Solyc05g056040.2.1	SL2.40ch05	64568906-64574482	SL2.40ch05:64568906..64574482	"GO:0005634,GO:0006355"
ARF	Solyc06g075150.2.1	SL2.40ch06	43020594-43023443	SL2.40ch06:43020594..43023443	"GO:0046982,GO:0005516"
ARF	Solyc07g016180.2.1	SL2.40ch07	6386861-6394308	SL2.40ch07:6386861..6394308	GO:0046983
ARF	Solyc07g042260.2.1	SL2.40ch07	52687405-52694764	SL2.40ch07:52687405..52694764	GO:0046983
ARF	Solyc07g043620.2.1	SL2.40ch07	54884781-54890195	SL2.40ch07:54884781..54890195	GO:0003700
ARF	Solyc08g008380.2.1	SL2.40ch08	2808202-2812983	SL2.40ch08:2808202..2812983	"GO:0003700,GO:0008022"
ARF	Solyc08g082630.2.1	SL2.40ch08	62527536-62531812	SL2.40ch08:62527536..62531812	GO:0003700
ARF	Solyc09g007810.2.1	SL2.40ch09	1332643-1335760	SL2.40ch09:1332643..1335760	"GO:0003700,GO:0035198"
ARF	Solyc10g086130.1.1	SL2.40ch10	64394738-64396728	SL2.40ch10:64394738..64396728	"GO:0005634,GO:0006355"
ARF	Solyc11g013480.1.1	SL2.40ch11	6508855-6511349	SL2.40ch11:6508855..6511349	"GO:0005634,GO:0006355"
ARF	Solyc11g069190.1.1	SL2.40ch11	50901128-50909553	SL2.40ch11:50901128..50909553	GO:0003700
ARF	Solyc11g069500.1.1	SL2.40ch11	51188434-51191569	SL2.40ch11:51188434..51191569	"GO:0046982,GO:0005516"
ARF	Solyc12g042070.1.1	SL2.40ch12	42539933-42544628	SL2.40ch12:42539933..42544628	"GO:0005634,GO:0006355,GO:0046983"
ARR-B 	Solyc01g065540.2.1	SL2.40ch01	64203477-64207656	SL2.40ch01:64203477..64207656	"GO:0005515,GO:0003700"
ARR-B 	Solyc02g031820.1.1	SL2.40ch02	17714797-17716879	SL2.40ch02:17714797..17716879	"GO:0006355,GO:0045449"
ARR-B 	Solyc03g083340.1.1	SL2.40ch03	46711204-46715665	SL2.40ch03:46711204..46715665	"GO:0006355,GO:0045449"
ARR-B 	Solyc04g008050.2.1	SL2.40ch04	1707771-1714100	SL2.40ch04:1707771..1714100	"GO:0006355,GO:0045449"
ARR-B 	Solyc04g051080.1.1	SL2.40ch04	48632753-48637143	SL2.40ch04:48632753..48637143	"GO:0006355,GO:0045449"
ARR-B 	Solyc05g014260.2.1	SL2.40ch05	8044502-8048496	SL2.40ch05:8044502..8048496	"GO:0006355,GO:0045449"
ARR-B 	Solyc05g054390.2.1	SL2.40ch05	63460779-63466205	SL2.40ch05:63460779..63466205	"GO:0005515,GO:0003700"
ARR-B 	Solyc06g061030.2.1	SL2.40ch06	35458941-35463705	SL2.40ch06:35458941..35463705	GO:0003700
ARR-B 	Solyc07g005140.2.1	SL2.40ch07	162324-167069	SL2.40ch07:162324..167069	GO:0003700
ARR-B 	Solyc07g009110.1.1	SL2.40ch07	4065699-4070057	SL2.40ch07:4065699..4070057	"GO:0006355,GO:0045449"
ARR-B 	Solyc07g009580.1.1	SL2.40ch07	4750789-4756274	SL2.40ch07:4750789..4756274	GO:0003700
ARR-B 	Solyc07g019550.1.1	SL2.40ch07	12083412-12087199	SL2.40ch07:12083412..12087199	"GO:0003700,GO:0042802"
ARR-B 	Solyc08g077230.2.1	SL2.40ch08	58307194-58313022	SL2.40ch08:58307194..58313022	GO:0003700
ARR-B 	Solyc10g050420.1.1	SL2.40ch10	45166439-45170183	SL2.40ch10:45166439..45170183	"GO:0006355,GO:0045449"
ARR-B 	Solyc11g066170.1.1	SL2.40ch11	48951027-48953291	SL2.40ch11:48951027..48953291	"GO:0006355,GO:0045449"
ARR-B 	Solyc11g066220.1.1	SL2.40ch11	49019678-49021649	SL2.40ch11:49019678..49021649	GO:0006355
ARR-B 	Solyc11g066230.1.1	SL2.40ch11	49036976-49038992	SL2.40ch11:49036976..49038992	"GO:0006355,GO:0045449"
ARR-B 	Solyc11g072330.1.1	SL2.40ch11	52622729-52628560	SL2.40ch11:52622729..52628560	"GO:0006355,GO:0045449"
ARR-B 	Solyc12g010330.1.1	SL2.40ch12	3391382-3396707	SL2.40ch12:3391382..3396707	GO:0003700
ARR-B 	Solyc12g099380.1.1	SL2.40ch12	64889029-64893181	SL2.40ch12:64889029..64893181	"GO:0006355,GO:0045449"
BBR/BPC	Solyc01g110470.2.1	SL2.40ch01	88934016-88935469	SL2.40ch01:88934016..88935469	GO:0003700
BBR/BPC	Solyc02g084230.1.1	SL2.40ch02	41967741-41968607	SL2.40ch02:41967741..41968607	GO:0003700
BBR/BPC	Solyc04g008380.2.1	SL2.40ch04	2015697-2018738	SL2.40ch04:2015697..2018738	GO:0003700
BBR/BPC	Solyc04g081170.2.1	SL2.40ch04	62777470-62778961	SL2.40ch04:62777470..62778961	GO:0003700
BBR/BPC	Solyc06g072370.2.1	SL2.40ch06	41033000-41034660	SL2.40ch06:41033000..41034660	GO:0003700
BBR/BPC	Solyc08g076230.1.1	SL2.40ch08	57411107-57411766	SL2.40ch08:57411107..57411766	GO:0003700
BES1	Solyc01g094580.2.1	SL2.40ch01	77758296-77767159	SL2.40ch01:77758296..77767159	GO:0016161
BES1	Solyc02g063010.2.1	SL2.40ch02	29608266-29610489	SL2.40ch02:29608266..29610489	GO:0003700
BES1	Solyc02g071990.2.1	SL2.40ch02	35891251-35896029	SL2.40ch02:35891251..35896029	GO:0030528
BES1	Solyc03g005990.2.1	SL2.40ch03	667344-672399	SL2.40ch03:667344..672399	GO:0030528
BES1	Solyc04g079980.2.1	SL2.40ch04	61883229-61885254	SL2.40ch04:61883229..61885254	GO:0003700
BES1	Solyc07g062260.2.1	SL2.40ch07	62262206-62265340	SL2.40ch07:62262206..62265340	GO:0030528
BES1	Solyc08g005780.2.1	SL2.40ch08	604998-612717	SL2.40ch08:604998..612717	GO:0016161
BES1	Solyc10g076390.1.1	SL2.40ch10	58688296-58689320	SL2.40ch10:58688296..58689320	
BES1	Solyc12g089040.1.1	SL2.40ch12	62634158-62636323	SL2.40ch12:62634158..62636323	GO:0003700
BSD	Solyc01g080340.2.1	SL2.40ch01	72070935-72072591	SL2.40ch01:72070935..72072591	
BSD	Solyc02g092160.2.1	SL2.40ch02	47921198-47925383	SL2.40ch02:47921198..47925383	
BSD	Solyc03g043910.2.1	SL2.40ch03	11593358-11599364	SL2.40ch03:11593358..11599364	GO:0031177
BSD	Solyc03g114740.2.1	SL2.40ch03	58701852-58705567	SL2.40ch03:58701852..58705567	
BSD	Solyc04g077600.2.1	SL2.40ch04	60143082-60148275	SL2.40ch04:60143082..60148275	
BSD	Solyc07g022920.2.1	SL2.40ch07	23328209-23340163	SL2.40ch07:23328209..23340163	
BSD	Solyc09g061270.2.1	SL2.40ch09	54105916-54108863	SL2.40ch09:54105916..54108863	
BSD	Solyc09g074060.2.1	SL2.40ch09	61255344-61256749	SL2.40ch09:61255344..61256749	
BSD	Solyc10g005900.2.1	SL2.40ch10	693359-702377	SL2.40ch10:693359..702377	
BSD	Solyc12g038630.1.1	SL2.40ch12	36089756-36097242	SL2.40ch12:36089756..36097242	
bZIP	Solyc01g008730.2.1	SL2.40ch01	2765227-2774729	SL2.40ch01:2765227..2774729	GO:0003700
bZIP	Solyc01g008980.2.1	SL2.40ch01	2995054-2999268	SL2.40ch01:2995054..2999268	GO:0006355
bZIP	Solyc01g009510.1.1	SL2.40ch01	3775733-3778200	SL2.40ch01:3775733..3778200	GO:0006355
bZIP	Solyc01g079480.2.1	SL2.40ch01	71029166-71030328	SL2.40ch01:71029166..71030328	"GO:0043565,GO:0003700,GO:0046982"
bZIP	Solyc01g095460.2.1	SL2.40ch01	78463593-78470070	SL2.40ch01:78463593..78470070	GO:0043565
bZIP	Solyc01g097330.2.1	SL2.40ch01	79990166-79995989	SL2.40ch01:79990166..79995989	"GO:0046982,GO:0003677"
bZIP	Solyc01g100460.2.1	SL2.40ch01	82243649-82244921	SL2.40ch01:82243649..82244921	"GO:0043565,GO:0003700,GO:0046982"
bZIP	Solyc01g104650.2.1	SL2.40ch01	84842345-84845885	SL2.40ch01:84842345..84845885	"GO:0016563,GO:0010843"
bZIP	Solyc01g108080.2.1	SL2.40ch01	87199941-87202306	SL2.40ch01:87199941..87202306	GO:0016563
bZIP	Solyc01g109880.2.1	SL2.40ch01	88484807-88485881	SL2.40ch01:88484807..88485881	"GO:0046982,GO:0003677"
bZIP	Solyc01g110480.2.1	SL2.40ch01	88940597-88943622	SL2.40ch01:88940597..88943622	GO:0003677
bZIP	Solyc01g111580.2.1	SL2.40ch01	89568634-89573278	SL2.40ch01:89568634..89573278	"GO:0005634,GO:0006355"
bZIP	Solyc02g062950.2.1	SL2.40ch02	29468111-29477847	SL2.40ch02:29468111..29477847	"GO:0005515,GO:0043565"
bZIP	Solyc02g083520.2.1	SL2.40ch02	41465731-41466655	SL2.40ch02:41465731..41466655	"GO:0005515,GO:0016563"
bZIP	Solyc02g084860.1.1	SL2.40ch02	42509369-42509803	SL2.40ch02:42509369..42509803	"GO:0043565,GO:0003700,GO:0046982"
bZIP	Solyc02g085610.2.1	SL2.40ch02	43010119-43015447	SL2.40ch02:43010119..43015447	GO:0043565
bZIP	Solyc02g089420.1.1	SL2.40ch02	45834988-45835530	SL2.40ch02:45834988..45835530	"GO:0046982,GO:0042803"
bZIP	Solyc02g092090.1.1	SL2.40ch02	47877286-47877930	SL2.40ch02:47877286..47877930	GO:0003677
bZIP	Solyc03g033730.1.1	SL2.40ch03	9611356-9611703	SL2.40ch03:9611356..9611703	"GO:0046982,GO:0003677"
bZIP	Solyc03g043810.1.1	SL2.40ch03	11444579-11449274	SL2.40ch03:11444579..11449274	GO:0006355
bZIP	Solyc03g043820.1.1	SL2.40ch03	11459913-11460790	SL2.40ch03:11459913..11460790	"GO:0005634,GO:0006355"
bZIP	Solyc03g043830.1.1	SL2.40ch03	11475779-11477154	SL2.40ch03:11475779..11477154	"GO:0005634,GO:0006355,GO:0045449"
bZIP	Solyc03g043840.1.1	SL2.40ch03	11481329-11482707	SL2.40ch03:11481329..11482707	"GO:0006355,GO:0045449"
bZIP	Solyc03g043900.1.1	SL2.40ch03	11578703-11579314	SL2.40ch03:11578703..11579314	GO:0003677
bZIP	Solyc03g046440.1.1	SL2.40ch03	16749270-16750062	SL2.40ch03:16749270..16750062	"GO:0046982,GO:0042803"
bZIP	Solyc04g005170.1.1	SL2.40ch04	118047-118622	SL2.40ch04:118047..118622	"GO:0046982,GO:0042803"
bZIP	Solyc04g011670.2.1	SL2.40ch04	4150679-4155134	SL2.40ch04:4150679..4155134	GO:0003700
bZIP	Solyc04g054320.2.1	SL2.40ch04	51444423-51451664	SL2.40ch04:51444423..51451664	GO:0003700
bZIP	Solyc04g056460.1.1	SL2.40ch04	53387307-53389172	SL2.40ch04:53387307..53389172	"GO:0016563,GO:0003677"
bZIP	Solyc04g071160.2.1	SL2.40ch04	55672435-55678715	SL2.40ch04:55672435..55678715	GO:0042802
bZIP	Solyc04g071510.2.1	SL2.40ch04	56081778-56088951	SL2.40ch04:56081778..56088951	GO:0003700
bZIP	Solyc04g072460.2.1	SL2.40ch04	57075743-57078562	SL2.40ch04:57075743..57078562	GO:0003700
bZIP	Solyc04g078840.2.1	SL2.40ch04	61094101-61097408	SL2.40ch04:61094101..61097408	"GO:0003700,GO:0010843"
bZIP	Solyc04g080740.1.1	SL2.40ch04	62438744-62439187	SL2.40ch04:62438744..62439187	GO:0046982
bZIP	Solyc04g081190.2.1	SL2.40ch04	62784623-62788098	SL2.40ch04:62784623..62788098	GO:0003677
bZIP	Solyc04g082890.2.1	SL2.40ch04	63984560-63987078	SL2.40ch04:63984560..63987078	GO:0003700
bZIP	Solyc05g009660.2.1	SL2.40ch05	3852729-3858146	SL2.40ch05:3852729..3858146	"GO:0005515,GO:0003700"
bZIP	Solyc05g050220.2.1	SL2.40ch05	59415665-59420568	SL2.40ch05:59415665..59420568	GO:0043565
bZIP	Solyc06g009640.1.1	SL2.40ch06	3585368-3585802	SL2.40ch06:3585368..3585802	"GO:0043565,GO:0003700,GO:0046982"
bZIP	Solyc06g048630.2.1	SL2.40ch06	27901278-27907435	SL2.40ch06:27901278..27907435	GO:0003677
bZIP	Solyc06g049040.2.1	SL2.40ch06	28806155-28810096	SL2.40ch06:28806155..28810096	GO:0003677
bZIP	Solyc06g053350.2.1	SL2.40ch06	32588534-32595646	SL2.40ch06:32588534..32595646	GO:0003677
bZIP	Solyc06g060490.2.1	SL2.40ch06	34902984-34908825	SL2.40ch06:34902984..34908825	GO:0003677
bZIP	Solyc06g074320.2.1	SL2.40ch06	42332448-42338082	SL2.40ch06:42332448..42338082	"GO:0005515,GO:0003677"
bZIP	Solyc07g053450.2.1	SL2.40ch07	59219093-59221036	SL2.40ch07:59219093..59221036	"GO:0016563,GO:0003677"
bZIP	Solyc07g062710.2.1	SL2.40ch07	62618690-62620559	SL2.40ch07:62618690..62620559	"GO:0016563,GO:0003677"
bZIP	Solyc08g005290.2.1	SL2.40ch08	216588-227934	SL2.40ch08:216588..227934	GO:0016563
bZIP	Solyc08g006110.2.1	SL2.40ch08	849296-854274	SL2.40ch08:849296..854274	"GO:0046982,GO:0003677"
bZIP	Solyc08g022080.2.1	SL2.40ch08	11992400-11993891	SL2.40ch08:11992400..11993891	GO:0006355
bZIP	Solyc08g061130.2.1	SL2.40ch08	43956466-43959939	SL2.40ch08:43956466..43959939	"GO:0005515,GO:0003690"
bZIP	Solyc08g076100.2.1	SL2.40ch08	57304940-57314726	SL2.40ch08:57304940..57314726	GO:0016563
bZIP	Solyc09g009490.2.1	SL2.40ch09	2912187-2914306	SL2.40ch09:2912187..2914306	GO:0016563
bZIP	Solyc09g009760.1.1	SL2.40ch09	3241071-3246743	SL2.40ch09:3241071..3246743	GO:0006355
bZIP	Solyc10g050210.1.1	SL2.40ch10	43594760-43596753	SL2.40ch10:43594760..43596753	"GO:0005515,GO:0016563,GO:0003677"
bZIP	Solyc10g054010.1.1	SL2.40ch10	49924118-49924609	SL2.40ch10:49924118..49924609	GO:0046982
bZIP	Solyc10g055550.1.1	SL2.40ch10	52389038-52390619	SL2.40ch10:52389038..52390619	"GO:0005634,GO:0006355"
bZIP	Solyc10g076920.1.1	SL2.40ch10	59213423-59214274	SL2.40ch10:59213423..59214274	GO:0006355
bZIP	Solyc10g078290.1.1	SL2.40ch10	59445485-59447849	SL2.40ch10:59445485..59447849	GO:0006355
bZIP	Solyc10g078670.1.1	SL2.40ch10	59726600-59732997	SL2.40ch10:59726600..59732997	GO:0003700
bZIP	Solyc10g080410.1.1	SL2.40ch10	61008679-61015000	SL2.40ch10:61008679..61015000	GO:0006355
bZIP	Solyc10g080770.1.1	SL2.40ch10	61293121-61301987	SL2.40ch10:61293121..61301987	GO:0006355
bZIP	Solyc10g081350.1.1	SL2.40ch10	61775875-61780773	SL2.40ch10:61775875..61780773	GO:0006355
bZIP	Solyc11g020950.1.1	SL2.40ch11	12975389-12977033	SL2.40ch11:12975389..12977033	"GO:0016563,GO:0003677"
bZIP	Solyc11g044560.1.1	SL2.40ch11	35950455-35955757	SL2.40ch11:35950455..35955757	"GO:0005634,GO:0006355"
bZIP	Solyc11g064950.1.1	SL2.40ch11	47346074-47352691	SL2.40ch11:47346074..47352691	GO:0003700
bZIP	Solyc11g068370.1.1	SL2.40ch11	50210714-50219552	SL2.40ch11:50210714..50219552	GO:0006355
bZIP	Solyc12g010800.1.1	SL2.40ch12	3715930-3717269	SL2.40ch12:3715930..3717269	"GO:0005634,GO:0006355"
bZIP	Solyc12g056860.1.1	SL2.40ch12	48278099-48280333	SL2.40ch12:48278099..48280333	GO:0003700
bHLH 	Solyc00g050430.2.1	SL2.40ch00	13663836-13666165	SL2.40ch00:13663836..13666165	"GO:0005634,GO:0045449"
bHLH 	Solyc01g010130.2.1	SL2.40ch01	4870120-4873334	SL2.40ch01:4870120..4873334	GO:0003700
bHLH 	Solyc01g020170.1.1	SL2.40ch01	27848272-27850227	SL2.40ch01:27848272..27850227	"GO:0005634,GO:0045449"
bHLH 	Solyc01g057300.1.1	SL2.40ch01	53346800-53349524	SL2.40ch01:53346800..53349524	GO:0003700
bHLH 	Solyc01g067340.1.1	SL2.40ch01	68200193-68200974	SL2.40ch01:68200193..68200974	"GO:0005634,GO:0008152,GO:0045449"
bHLH 	Solyc01g080050.2.1	SL2.40ch01	71683227-71685011	SL2.40ch01:71683227..71685011	GO:0003700
bHLH 	Solyc01g081090.1.1	SL2.40ch01	72941172-72943240	SL2.40ch01:72941172..72943240	"GO:0005634,GO:0045449"
bHLH 	Solyc01g081100.1.1	SL2.40ch01	72947158-72948750	SL2.40ch01:72947158..72948750	GO:0003700
bHLH 	Solyc01g086870.2.1	SL2.40ch01	73557988-73560314	SL2.40ch01:73557988..73560314	GO:0003700
bHLH 	Solyc01g090790.2.1	SL2.40ch01	76228389-76233064	SL2.40ch01:76228389..76233064	GO:0003700
bHLH 	Solyc01g096050.2.1	SL2.40ch01	78903296-78905572	SL2.40ch01:78903296..78905572	GO:0003700
bHLH 	Solyc01g096370.2.1	SL2.40ch01	79210978-79212857	SL2.40ch01:79210978..79212857	GO:0003700
bHLH 	Solyc01g098720.2.1	SL2.40ch01	80910735-80912501	SL2.40ch01:80910735..80912501	GO:0003700
bHLH 	Solyc01g102300.2.1	SL2.40ch01	82883861-82888441	SL2.40ch01:82883861..82888441	"GO:0003700,GO:0042802"
bHLH 	Solyc01g106460.2.1	SL2.40ch01	86111229-86112985	SL2.40ch01:86111229..86112985	GO:0003700
bHLH 	Solyc01g107140.1.1	SL2.40ch01	86513848-86515217	SL2.40ch01:86513848..86515217	GO:0003700
bHLH 	Solyc01g107950.1.1	SL2.40ch01	87091511-87094312	SL2.40ch01:87091511..87094312	GO:0030528
bHLH 	Solyc01g107960.2.1	SL2.40ch01	87102576-87104810	SL2.40ch01:87102576..87104810	GO:0003700
bHLH 	Solyc01g107970.1.1	SL2.40ch01	87117053-87119021	SL2.40ch01:87117053..87119021	GO:0003700
bHLH 	Solyc01g109700.2.1	SL2.40ch01	88355753-88358914	SL2.40ch01:88355753..88358914	GO:0003700
bHLH 	Solyc01g111130.2.1	SL2.40ch01	89262003-89265946	SL2.40ch01:89262003..89265946	GO:0003700
bHLH 	Solyc02g062690.2.1	SL2.40ch02	28989779-28991338	SL2.40ch02:28989779..28991338	"GO:0005634,GO:0045449"
bHLH 	Solyc02g063430.2.1	SL2.40ch02	30098703-30101097	SL2.40ch02:30098703..30101097	GO:0003700
bHLH 	Solyc02g067380.2.1	SL2.40ch02	32160671-32162251	SL2.40ch02:32160671..32162251	GO:0003700
bHLH 	Solyc02g076920.2.1	SL2.40ch02	36606127-36608560	SL2.40ch02:36606127..36608560	GO:0030528
bHLH 	Solyc02g078130.2.1	SL2.40ch02	37488040-37489650	SL2.40ch02:37488040..37489650	GO:0003700
bHLH 	Solyc02g079810.1.1	SL2.40ch02	38818280-38819281	SL2.40ch02:38818280..38819281	GO:0003700
bHLH 	Solyc02g079970.2.1	SL2.40ch02	38920797-38923810	SL2.40ch02:38920797..38923810	GO:0003700
bHLH 	Solyc02g087860.2.1	SL2.40ch02	44703917-44705649	SL2.40ch02:44703917..44705649	GO:0003700
bHLH 	Solyc02g090950.1.1	SL2.40ch02	46991663-46992331	SL2.40ch02:46991663..46992331	"GO:0005634,GO:0045449"
bHLH 	Solyc02g091440.1.1	SL2.40ch02	47312026-47313724	SL2.40ch02:47312026..47313724	GO:0003700
bHLH 	Solyc02g091690.2.1	SL2.40ch02	47505178-47506799	SL2.40ch02:47505178..47506799	GO:0003700
bHLH 	Solyc02g091800.2.1	SL2.40ch02	47590405-47591916	SL2.40ch02:47590405..47591916	"GO:0005634,GO:0045449"
bHLH 	Solyc02g091810.1.1	SL2.40ch02	47604420-47608160	SL2.40ch02:47604420..47608160	GO:0003700
bHLH 	Solyc02g091820.1.1	SL2.40ch02	47620024-47621666	SL2.40ch02:47620024..47621666	"GO:0005634,GO:0045449"
bHLH 	Solyc02g093280.2.1	SL2.40ch02	48767476-48769813	SL2.40ch02:48767476..48769813	"GO:0005634,GO:0045449"
bHLH 	Solyc03g005350.2.1	SL2.40ch03	204741-210152	SL2.40ch03:204741..210152	GO:0003700
bHLH 	Solyc03g006910.2.1	SL2.40ch03	1472793-1474660	SL2.40ch03:1472793..1474660	GO:0003700
bHLH 	Solyc03g007410.2.1	SL2.40ch03	1952298-1954788	SL2.40ch03:1952298..1954788	GO:0003700
bHLH 	Solyc03g034000.2.1	SL2.40ch03	9980395-9983110	SL2.40ch03:9980395..9983110	"GO:0005634,GO:0045449"
bHLH 	Solyc03g044460.1.1	SL2.40ch03	13262888-13263328	SL2.40ch03:13262888..13263328	"GO:0005634,GO:0045449"
bHLH 	Solyc03g095980.2.1	SL2.40ch03	51228639-51229402	SL2.40ch03:51228639..51229402	GO:0003700
bHLH 	Solyc03g097820.1.1	SL2.40ch03	53591976-53594125	SL2.40ch03:53591976..53594125	GO:0003700
